,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.14538574824896608,FO,False,Saliency_PTY'>
1,True,0.0449220490224646,FO,False,Saliency_PTY'>
2,True,0.1001372186026227,FO,False,Saliency_PTY'>
3,True,0.21077904632294206,FO,False,Saliency_PTY'>
4,True,0.019834857516932605,FO,False,Saliency_PTY'>
5,True,-0.055413119968198435,FO,False,Saliency_PTY'>
6,True,0.1663933568791285,FO,False,Saliency_PTY'>
7,True,0.03898894151194447,FO,False,Saliency_PTY'>
8,True,0.17372167293101073,FO,False,Saliency_PTY'>
9,True,-0.0665794849344692,FO,False,Saliency_PTY'>
10,True,0.07719780592027818,FO,False,Saliency_PTY'>
11,True,0.19127339778176802,FO,False,Saliency_PTY'>
12,True,-0.24287044088232768,FO,False,Saliency_PTY'>
13,True,-0.11346299734239985,FO,False,Saliency_PTY'>
14,True,-0.09919008571218649,FO,False,Saliency_PTY'>
15,True,0.2934990278646726,FO,False,Saliency_PTY'>
16,True,-0.02845573879325468,FO,False,Saliency_PTY'>
17,True,0.1670016021108491,FO,False,Saliency_PTY'>
18,True,0.07737443281352993,FO,False,Saliency_PTY'>
19,True,-0.09271544844419966,FO,False,Saliency_PTY'>
