,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.051018641908571374,FO,True,Saliency_PTY'>
1,True,0.11940866490144363,FO,True,Saliency_PTY'>
2,True,-0.07640034174985179,FO,True,Saliency_PTY'>
3,True,-0.06039101164152538,FO,True,Saliency_PTY'>
4,True,0.15281975952011798,FO,True,Saliency_PTY'>
5,True,0.21557431382934109,FO,True,Saliency_PTY'>
6,True,-0.02559264710722915,FO,True,Saliency_PTY'>
7,True,0.04782187819922864,FO,True,Saliency_PTY'>
8,True,0.11008180266764736,FO,True,Saliency_PTY'>
9,True,0.08439998221840372,FO,True,Saliency_PTY'>
10,True,-0.36280251815156905,FO,True,Saliency_PTY'>
11,True,-0.0706628012672853,FO,True,Saliency_PTY'>
12,True,0.1920631445894706,FO,True,Saliency_PTY'>
13,True,0.05941549976791383,FO,True,Saliency_PTY'>
14,True,-0.1304842944681029,FO,True,Saliency_PTY'>
15,True,0.06762407917468051,FO,True,Saliency_PTY'>
16,True,0.09984522847131609,FO,True,Saliency_PTY'>
17,True,-0.04243420798494088,FO,True,Saliency_PTY'>
18,True,-0.49013760928280364,FO,True,Saliency_PTY'>
19,True,-0.2916202635636051,FO,True,Saliency_PTY'>
