,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.05970572776972115,IG,True,Saliency_PTY'>
1,True,0.03017440962632928,IG,True,Saliency_PTY'>
2,True,-0.09976383139985741,IG,True,Saliency_PTY'>
3,True,-0.11786843318017044,IG,True,Saliency_PTY'>
4,True,0.21180339454435393,IG,True,Saliency_PTY'>
5,True,0.14912870200552483,IG,True,Saliency_PTY'>
6,True,0.08833381831421239,IG,True,Saliency_PTY'>
7,True,0.1756293471800763,IG,True,Saliency_PTY'>
8,True,0.006981900052314198,IG,True,Saliency_PTY'>
9,True,0.2673364771069952,IG,True,Saliency_PTY'>
10,True,-0.08944120304182461,IG,True,Saliency_PTY'>
11,True,0.2347843316135565,IG,True,Saliency_PTY'>
12,True,0.3728814936146358,IG,True,Saliency_PTY'>
13,True,-0.043122664939355,IG,True,Saliency_PTY'>
14,True,-0.13853255446541182,IG,True,Saliency_PTY'>
15,True,0.1905192729468887,IG,True,Saliency_PTY'>
16,True,-0.02221068893193237,IG,True,Saliency_PTY'>
17,True,0.168360095109093,IG,True,Saliency_PTY'>
18,True,-0.28125644849515163,IG,True,Saliency_PTY'>
19,True,-0.2688051600420791,IG,True,Saliency_PTY'>
