,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.5362176941180712,authentic_opposing_information,100,TSEvo'>
1,True,-0.12485815383116088,authentic_opposing_information,100,TSEvo'>
2,True,-0.05419029614036055,authentic_opposing_information,100,TSEvo'>
3,True,0.5560665692444489,authentic_opposing_information,100,TSEvo'>
4,True,0.0045880778315734345,authentic_opposing_information,100,TSEvo'>
5,True,0.47819849586932567,authentic_opposing_information,100,TSEvo'>
6,True,0.5163292883011563,authentic_opposing_information,100,TSEvo'>
7,True,0.4028686464421064,authentic_opposing_information,100,TSEvo'>
8,True,0.06797762822697186,authentic_opposing_information,100,TSEvo'>
9,True,0.408567309143373,authentic_opposing_information,100,TSEvo'>
10,True,0.5232460205764455,authentic_opposing_information,100,TSEvo'>
11,True,0.5254100909659106,authentic_opposing_information,100,TSEvo'>
12,True,0.08721365592797363,authentic_opposing_information,100,TSEvo'>
13,True,0.5096736723687569,authentic_opposing_information,100,TSEvo'>
14,True,-0.18620781041835588,authentic_opposing_information,100,TSEvo'>
15,True,-0.1129806741134953,authentic_opposing_information,100,TSEvo'>
16,True,0.46504465622524765,authentic_opposing_information,100,TSEvo'>
17,True,0.039094327556472325,authentic_opposing_information,100,TSEvo'>
18,True,0.1636931868349728,authentic_opposing_information,100,TSEvo'>
19,True,0.28626196346054533,authentic_opposing_information,100,TSEvo'>
