,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.11091216105193634,authentic_opposing_information,100,TSEvo'>
1,True,-0.1562525392091273,authentic_opposing_information,100,TSEvo'>
2,True,-0.1908922043022265,authentic_opposing_information,100,TSEvo'>
3,True,-0.2931766360192885,authentic_opposing_information,100,TSEvo'>
4,True,0.17704940043771694,authentic_opposing_information,100,TSEvo'>
5,True,-0.3321108222792831,authentic_opposing_information,100,TSEvo'>
6,True,0.1721009493278816,authentic_opposing_information,100,TSEvo'>
7,True,-0.012663011025736068,authentic_opposing_information,100,TSEvo'>
8,True,-0.052649991288760134,authentic_opposing_information,100,TSEvo'>
9,True,-0.11911818271216786,authentic_opposing_information,100,TSEvo'>
10,True,-0.13189637769216905,authentic_opposing_information,100,TSEvo'>
11,True,-0.19006050154927337,authentic_opposing_information,100,TSEvo'>
12,True,0.32214205008371916,authentic_opposing_information,100,TSEvo'>
13,True,0.3231151341222364,authentic_opposing_information,100,TSEvo'>
14,True,-0.16593657203052817,authentic_opposing_information,100,TSEvo'>
15,True,0.1584262894072398,authentic_opposing_information,100,TSEvo'>
16,True,-0.34952265337158894,authentic_opposing_information,100,TSEvo'>
17,True,-0.2945921285447782,authentic_opposing_information,100,TSEvo'>
18,True,0.24062630578954675,authentic_opposing_information,100,TSEvo'>
19,True,-0.0032089053706088554,authentic_opposing_information,100,TSEvo'>
