,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.08327166237333439,GS,False,Saliency_PTY'>
1,True,0.25554483649087295,GS,False,Saliency_PTY'>
2,True,0.15029252320052763,GS,False,Saliency_PTY'>
3,True,-0.12225115411674649,GS,False,Saliency_PTY'>
4,True,0.025429994787135854,GS,False,Saliency_PTY'>
5,True,-0.09975187339737387,GS,False,Saliency_PTY'>
6,True,0.07517984843058127,GS,False,Saliency_PTY'>
7,True,0.28744587983641495,GS,False,Saliency_PTY'>
8,True,0.31311405956030375,GS,False,Saliency_PTY'>
9,True,0.19984755048414973,GS,False,Saliency_PTY'>
10,True,0.4245864026229672,GS,False,Saliency_PTY'>
11,True,0.11592961536340896,GS,False,Saliency_PTY'>
12,True,0.1827639343237757,GS,False,Saliency_PTY'>
13,True,-0.15115069026378977,GS,False,Saliency_PTY'>
14,True,-0.03633944719522829,GS,False,Saliency_PTY'>
15,True,0.12884903521579275,GS,False,Saliency_PTY'>
16,True,0.31578159783697274,GS,False,Saliency_PTY'>
17,True,0.16712867364372846,GS,False,Saliency_PTY'>
18,True,0.45717148024467014,GS,False,Saliency_PTY'>
19,True,0.11097970892605542,GS,False,Saliency_PTY'>
