,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.027950916389781894,authentic_opposing_information,100,TSEvo'>
1,True,0.04956029141539329,authentic_opposing_information,100,TSEvo'>
2,True,-0.13912425269196035,authentic_opposing_information,100,TSEvo'>
3,True,0.11002001938830425,authentic_opposing_information,100,TSEvo'>
4,True,-0.04289959032267982,authentic_opposing_information,100,TSEvo'>
5,True,-0.13460812893329369,authentic_opposing_information,100,TSEvo'>
6,True,0.09014599701793463,authentic_opposing_information,100,TSEvo'>
7,True,-0.12540819196272252,authentic_opposing_information,100,TSEvo'>
8,True,-0.1642402573509469,authentic_opposing_information,100,TSEvo'>
9,True,-0.017048201615019073,authentic_opposing_information,100,TSEvo'>
10,True,-0.051495376889871686,authentic_opposing_information,100,TSEvo'>
11,True,0.09898478221974163,authentic_opposing_information,100,TSEvo'>
12,True,-0.058875596472592974,authentic_opposing_information,100,TSEvo'>
13,True,-0.20386848651324752,authentic_opposing_information,100,TSEvo'>
14,True,-0.1627525126087914,authentic_opposing_information,100,TSEvo'>
15,True,0.020738846892942378,authentic_opposing_information,100,TSEvo'>
16,True,0.003680531413649473,authentic_opposing_information,100,TSEvo'>
17,True,0.02286037409607047,authentic_opposing_information,100,TSEvo'>
18,True,0.06251713966545179,authentic_opposing_information,100,TSEvo'>
19,True,0.012928071919021084,authentic_opposing_information,100,TSEvo'>
