,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.09111698719744465,FO,False,Saliency_PTY'>
1,True,-0.04592612973469894,FO,False,Saliency_PTY'>
2,True,0.4965311615223233,FO,False,Saliency_PTY'>
3,True,0.4956065728338355,FO,False,Saliency_PTY'>
4,True,-0.19397315889744715,FO,False,Saliency_PTY'>
5,True,-0.054911811977992615,FO,False,Saliency_PTY'>
6,True,-0.4007794979300991,FO,False,Saliency_PTY'>
7,True,-0.1123309926970091,FO,False,Saliency_PTY'>
8,True,-0.2239406223339612,FO,False,Saliency_PTY'>
9,True,-0.13053749281000182,FO,False,Saliency_PTY'>
10,True,0.6653930769540138,FO,False,Saliency_PTY'>
11,True,0.45314319917771156,FO,False,Saliency_PTY'>
12,True,0.03101130200343237,FO,False,Saliency_PTY'>
13,True,0.49616673015764895,FO,False,Saliency_PTY'>
14,True,0.5603472414317667,FO,False,Saliency_PTY'>
15,True,-0.3178511297725709,FO,False,Saliency_PTY'>
16,True,0.48000315400434485,FO,False,Saliency_PTY'>
17,True,-0.07360508908160611,FO,False,Saliency_PTY'>
18,True,0.5744038961287498,FO,False,Saliency_PTY'>
19,True,-0.11969025092170416,FO,False,Saliency_PTY'>
