,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.06558138914179684,SG,True,Saliency_PTY'>
1,True,-0.03723380927470134,SG,True,Saliency_PTY'>
2,True,-0.05606126779771132,SG,True,Saliency_PTY'>
3,True,-0.012502841270069353,SG,True,Saliency_PTY'>
4,True,0.012598190092224616,SG,True,Saliency_PTY'>
5,True,0.022098203168305776,SG,True,Saliency_PTY'>
6,True,0.020779099384251248,SG,True,Saliency_PTY'>
7,True,0.019823356699554588,SG,True,Saliency_PTY'>
8,True,0.1666240429272326,SG,True,Saliency_PTY'>
9,True,-0.3023848008782405,SG,True,Saliency_PTY'>
10,True,0.13035851995879585,SG,True,Saliency_PTY'>
11,True,0.03536616324816903,SG,True,Saliency_PTY'>
12,True,0.19613702732290583,SG,True,Saliency_PTY'>
13,True,-0.05975444550750456,SG,True,Saliency_PTY'>
14,True,0.12620941874658545,SG,True,Saliency_PTY'>
15,True,-0.008441390322959163,SG,True,Saliency_PTY'>
16,True,0.043110066408591705,SG,True,Saliency_PTY'>
17,True,-0.011277269065038453,SG,True,Saliency_PTY'>
18,True,0.05639406537094847,SG,True,Saliency_PTY'>
19,True,-0.17673902246664064,SG,True,Saliency_PTY'>
