,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.36221183952787983,GRAD,False,Saliency_PTY'>
1,True,0.15003466658310252,GRAD,False,Saliency_PTY'>
2,True,0.25221310085467424,GRAD,False,Saliency_PTY'>
3,True,0.16891523860794525,GRAD,False,Saliency_PTY'>
4,True,0.025826739935977748,GRAD,False,Saliency_PTY'>
5,True,-0.08355186282179199,GRAD,False,Saliency_PTY'>
6,True,-0.22775804286213588,GRAD,False,Saliency_PTY'>
7,True,0.17487688350227268,GRAD,False,Saliency_PTY'>
8,True,0.05623240908693581,GRAD,False,Saliency_PTY'>
9,True,0.2168453718539193,GRAD,False,Saliency_PTY'>
10,True,-0.6812611916680784,GRAD,False,Saliency_PTY'>
11,True,-0.01663895340972195,GRAD,False,Saliency_PTY'>
12,True,-0.0711540757006754,GRAD,False,Saliency_PTY'>
13,True,-0.22985407615723846,GRAD,False,Saliency_PTY'>
14,True,0.1540107825433376,GRAD,False,Saliency_PTY'>
15,True,-0.18917583937760635,GRAD,False,Saliency_PTY'>
16,True,-0.2462780175957164,GRAD,False,Saliency_PTY'>
17,True,0.3021718706190106,GRAD,False,Saliency_PTY'>
18,True,-0.49381788591513204,GRAD,False,Saliency_PTY'>
19,True,-0.1907773453515657,GRAD,False,Saliency_PTY'>
