,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.12729858577582565,authentic_opposing_information,100,TSEvo'>
1,True,0.0009230928164850547,authentic_opposing_information,100,TSEvo'>
2,True,-0.23504067863824707,authentic_opposing_information,100,TSEvo'>
3,True,0.057138682017677724,authentic_opposing_information,100,TSEvo'>
4,True,-0.13495076708776452,authentic_opposing_information,100,TSEvo'>
5,True,-0.09724637768297653,authentic_opposing_information,100,TSEvo'>
6,True,0.03050477257088923,authentic_opposing_information,100,TSEvo'>
7,True,0.03993628172607326,authentic_opposing_information,100,TSEvo'>
8,True,0.0848861395355971,authentic_opposing_information,100,TSEvo'>
9,True,0.07518397064593535,authentic_opposing_information,100,TSEvo'>
10,True,0.248245502301634,authentic_opposing_information,100,TSEvo'>
11,True,0.10342841331234319,authentic_opposing_information,100,TSEvo'>
12,True,-0.10116144381987696,authentic_opposing_information,100,TSEvo'>
13,True,-0.002238905750466055,authentic_opposing_information,100,TSEvo'>
14,True,-0.1939197569067774,authentic_opposing_information,100,TSEvo'>
15,True,0.05500080388709391,authentic_opposing_information,100,TSEvo'>
16,True,-0.007657116529340369,authentic_opposing_information,100,TSEvo'>
17,True,-0.02332045773217142,authentic_opposing_information,100,TSEvo'>
18,True,0.0511436984652964,authentic_opposing_information,100,TSEvo'>
19,True,0.2066007028446017,authentic_opposing_information,100,TSEvo'>
