,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.26119462167649427,GRAD,False,Saliency_PTY'>
1,True,0.1581465092917487,GRAD,False,Saliency_PTY'>
2,True,0.03153441045315996,GRAD,False,Saliency_PTY'>
3,True,0.23291000860960767,GRAD,False,Saliency_PTY'>
4,True,0.003958043204623186,GRAD,False,Saliency_PTY'>
5,True,-0.17555478660603419,GRAD,False,Saliency_PTY'>
6,True,-0.13618465216054343,GRAD,False,Saliency_PTY'>
7,True,0.0974107527598825,GRAD,False,Saliency_PTY'>
8,True,0.26028578013886555,GRAD,False,Saliency_PTY'>
9,True,0.07758541742877344,GRAD,False,Saliency_PTY'>
10,True,0.05303722324153155,GRAD,False,Saliency_PTY'>
11,True,0.0012624204738808623,GRAD,False,Saliency_PTY'>
12,True,0.06917996530808204,GRAD,False,Saliency_PTY'>
13,True,0.36557039753571097,GRAD,False,Saliency_PTY'>
14,True,0.09861864694850733,GRAD,False,Saliency_PTY'>
15,True,-0.19009849450702682,GRAD,False,Saliency_PTY'>
16,True,-0.02337619439448809,GRAD,False,Saliency_PTY'>
17,True,0.1513200449351663,GRAD,False,Saliency_PTY'>
18,True,-0.1883576192484221,GRAD,False,Saliency_PTY'>
19,True,0.18551450970121494,GRAD,False,Saliency_PTY'>
