,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,,GS,True,Saliency_PTY'>
1,True,-0.002729294277396525,GS,True,Saliency_PTY'>
2,True,-0.0008750730518157688,GS,True,Saliency_PTY'>
3,True,,GS,True,Saliency_PTY'>
4,True,-0.5568217118534308,GS,True,Saliency_PTY'>
5,True,,GS,True,Saliency_PTY'>
6,True,,GS,True,Saliency_PTY'>
7,True,,GS,True,Saliency_PTY'>
8,True,,GS,True,Saliency_PTY'>
9,True,-0.002605810295416148,GS,True,Saliency_PTY'>
10,True,,GS,True,Saliency_PTY'>
11,True,,GS,True,Saliency_PTY'>
12,True,0.019780613045434672,GS,True,Saliency_PTY'>
13,True,0.23305507860857655,GS,True,Saliency_PTY'>
14,True,,GS,True,Saliency_PTY'>
15,True,,GS,True,Saliency_PTY'>
16,True,-0.030536111538592994,GS,True,Saliency_PTY'>
17,True,-0.11486259948306099,GS,True,Saliency_PTY'>
18,True,0.05525179291267327,GS,True,Saliency_PTY'>
19,True,0.1253871621360922,GS,True,Saliency_PTY'>
