,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.4909952942695221,GRAD,True,Saliency_PTY'>
1,True,0.11313478049897138,GRAD,True,Saliency_PTY'>
2,True,0.03437202221540179,GRAD,True,Saliency_PTY'>
3,True,-0.15760182676300633,GRAD,True,Saliency_PTY'>
4,True,0.014221851337062441,GRAD,True,Saliency_PTY'>
5,True,0.18342248303102857,GRAD,True,Saliency_PTY'>
6,True,-0.06485396873544093,GRAD,True,Saliency_PTY'>
7,True,0.006825632963941368,GRAD,True,Saliency_PTY'>
8,True,-0.1421231076424607,GRAD,True,Saliency_PTY'>
9,True,0.08515988261909858,GRAD,True,Saliency_PTY'>
10,True,-0.14091315131774576,GRAD,True,Saliency_PTY'>
11,True,0.09311939990002249,GRAD,True,Saliency_PTY'>
12,True,-0.11674845057290077,GRAD,True,Saliency_PTY'>
13,True,-0.29920411539553526,GRAD,True,Saliency_PTY'>
14,True,-0.027897573681052088,GRAD,True,Saliency_PTY'>
15,True,0.4472330082842079,GRAD,True,Saliency_PTY'>
16,True,-0.3096035350607807,GRAD,True,Saliency_PTY'>
17,True,-0.30732856294342414,GRAD,True,Saliency_PTY'>
18,True,-0.2761368775583559,GRAD,True,Saliency_PTY'>
19,True,-0.017264224476263093,GRAD,True,Saliency_PTY'>
