,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.15334388015746017,SG,False,Saliency_PTY'>
1,True,-0.2757733749342106,SG,False,Saliency_PTY'>
2,True,0.1377366683322146,SG,False,Saliency_PTY'>
3,True,-0.1042517177169946,SG,False,Saliency_PTY'>
4,True,0.1126417275326808,SG,False,Saliency_PTY'>
5,True,0.05765526090679217,SG,False,Saliency_PTY'>
6,True,-0.32826845331628973,SG,False,Saliency_PTY'>
7,True,-0.14141465894306857,SG,False,Saliency_PTY'>
8,True,0.09769163417472669,SG,False,Saliency_PTY'>
9,True,0.2064185608126911,SG,False,Saliency_PTY'>
10,True,-0.03765451975689386,SG,False,Saliency_PTY'>
11,True,0.19290524598029812,SG,False,Saliency_PTY'>
12,True,0.06577107089613628,SG,False,Saliency_PTY'>
13,True,0.1837644314261452,SG,False,Saliency_PTY'>
14,True,0.1486261104013911,SG,False,Saliency_PTY'>
15,True,-0.24364307087433096,SG,False,Saliency_PTY'>
16,True,0.026315989093586335,SG,False,Saliency_PTY'>
17,True,-0.056906933397425336,SG,False,Saliency_PTY'>
18,True,0.0719141470441857,SG,False,Saliency_PTY'>
19,True,-0.02663677020734011,SG,False,Saliency_PTY'>
