,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.1788134517238637,SG,True,Saliency_PTY'>
1,True,-0.15675105806771125,SG,True,Saliency_PTY'>
2,True,0.001530778067486551,SG,True,Saliency_PTY'>
3,True,-0.0024254849279118492,SG,True,Saliency_PTY'>
4,True,-0.04446085013944334,SG,True,Saliency_PTY'>
5,True,0.027368312463115906,SG,True,Saliency_PTY'>
6,True,0.10272028299130709,SG,True,Saliency_PTY'>
7,True,-0.08809838377968562,SG,True,Saliency_PTY'>
8,True,0.22617762574697506,SG,True,Saliency_PTY'>
9,True,0.0651701725095456,SG,True,Saliency_PTY'>
10,True,0.018072468575609707,SG,True,Saliency_PTY'>
11,True,0.1049280183631275,SG,True,Saliency_PTY'>
12,True,-0.07374451293189282,SG,True,Saliency_PTY'>
13,True,0.07078285763181809,SG,True,Saliency_PTY'>
14,True,0.016103911494411104,SG,True,Saliency_PTY'>
15,True,-0.027188990521201765,SG,True,Saliency_PTY'>
16,True,-0.03667323112209213,SG,True,Saliency_PTY'>
17,True,0.08782964506060896,SG,True,Saliency_PTY'>
18,True,-0.07175617441373153,SG,True,Saliency_PTY'>
19,True,0.11301042818050255,SG,True,Saliency_PTY'>
