,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.061856818086725184,GRAD,True,Saliency_PTY'>
1,True,0.45687116327409105,GRAD,True,Saliency_PTY'>
2,True,-0.5657461499870269,GRAD,True,Saliency_PTY'>
3,True,-0.40490684481271977,GRAD,True,Saliency_PTY'>
4,True,0.15201817713194357,GRAD,True,Saliency_PTY'>
5,True,0.39737938342698914,GRAD,True,Saliency_PTY'>
6,True,0.5318507989208282,GRAD,True,Saliency_PTY'>
7,True,0.3818496662559176,GRAD,True,Saliency_PTY'>
8,True,0.1835085848019748,GRAD,True,Saliency_PTY'>
9,True,-0.2128773945194857,GRAD,True,Saliency_PTY'>
10,True,-0.10432530692812071,GRAD,True,Saliency_PTY'>
11,True,0.2393841462161348,GRAD,True,Saliency_PTY'>
12,True,0.13170814817343618,GRAD,True,Saliency_PTY'>
13,True,0.09981759880839307,GRAD,True,Saliency_PTY'>
14,True,0.366728670485307,GRAD,True,Saliency_PTY'>
15,True,-0.14977153689312725,GRAD,True,Saliency_PTY'>
16,True,-0.2804899838319584,GRAD,True,Saliency_PTY'>
17,True,-0.0765255420911042,GRAD,True,Saliency_PTY'>
18,True,0.13479560072467103,GRAD,True,Saliency_PTY'>
19,True,0.24409981847159576,GRAD,True,Saliency_PTY'>
