,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.06405118778723579,GS,True,Saliency_PTY'>
1,True,0.23451461725615183,GS,True,Saliency_PTY'>
2,True,-0.07424878503963203,GS,True,Saliency_PTY'>
3,True,0.01699795317363438,GS,True,Saliency_PTY'>
4,True,-0.06704345292242689,GS,True,Saliency_PTY'>
5,True,-0.1246393750124945,GS,True,Saliency_PTY'>
6,True,0.25753037730903394,GS,True,Saliency_PTY'>
7,True,0.2899262337299567,GS,True,Saliency_PTY'>
8,True,-0.01827214700296788,GS,True,Saliency_PTY'>
9,True,0.34574394803014386,GS,True,Saliency_PTY'>
10,True,-0.1887564817395626,GS,True,Saliency_PTY'>
11,True,0.34769654685868884,GS,True,Saliency_PTY'>
12,True,-0.020926575412043315,GS,True,Saliency_PTY'>
13,True,-0.07818047120461596,GS,True,Saliency_PTY'>
14,True,0.07465594681655688,GS,True,Saliency_PTY'>
15,True,0.0759948411468573,GS,True,Saliency_PTY'>
16,True,-0.08523438373048277,GS,True,Saliency_PTY'>
17,True,0.04012018388784527,GS,True,Saliency_PTY'>
18,True,0.2651893194064762,GS,True,Saliency_PTY'>
19,True,0.20884333429123467,GS,True,Saliency_PTY'>
