,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.06351366918431454,authentic_opposing_information,100,TSEvo'>
1,True,0.07376553261341345,authentic_opposing_information,100,TSEvo'>
2,True,-0.13825718429005635,authentic_opposing_information,100,TSEvo'>
3,True,0.14941794237009928,authentic_opposing_information,100,TSEvo'>
4,True,-0.15303595813109339,authentic_opposing_information,100,TSEvo'>
5,True,-0.18976301247926664,authentic_opposing_information,100,TSEvo'>
6,True,0.15569554439391198,authentic_opposing_information,100,TSEvo'>
7,True,0.16811986746463056,authentic_opposing_information,100,TSEvo'>
8,True,0.17973932185701258,authentic_opposing_information,100,TSEvo'>
9,True,0.13003138585954632,authentic_opposing_information,100,TSEvo'>
10,True,-0.14133454562449868,authentic_opposing_information,100,TSEvo'>
11,True,0.1396676529376944,authentic_opposing_information,100,TSEvo'>
12,True,-0.19868525485664826,authentic_opposing_information,100,TSEvo'>
13,True,0.07828356997173183,authentic_opposing_information,100,TSEvo'>
14,True,-0.13128260199495012,authentic_opposing_information,100,TSEvo'>
15,True,-0.4012757518411115,authentic_opposing_information,100,TSEvo'>
16,True,-0.22617062577117023,authentic_opposing_information,100,TSEvo'>
17,True,-0.20217015536452287,authentic_opposing_information,100,TSEvo'>
18,True,0.164973097275964,authentic_opposing_information,100,TSEvo'>
19,True,0.22475643019014857,authentic_opposing_information,100,TSEvo'>
