,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.2923691899441528,GRAD,True,Saliency_PTY'>
1,True,0.24288524515923932,GRAD,True,Saliency_PTY'>
2,True,0.30720669618852414,GRAD,True,Saliency_PTY'>
3,True,0.09680658725135427,GRAD,True,Saliency_PTY'>
4,True,0.12752157306197498,GRAD,True,Saliency_PTY'>
5,True,-0.04486041079596119,GRAD,True,Saliency_PTY'>
6,True,0.07014373411501615,GRAD,True,Saliency_PTY'>
7,True,-0.1660502303066773,GRAD,True,Saliency_PTY'>
8,True,-0.020691214600286105,GRAD,True,Saliency_PTY'>
9,True,-0.05012766092129678,GRAD,True,Saliency_PTY'>
10,True,0.2004816161667065,GRAD,True,Saliency_PTY'>
11,True,0.07388630392166534,GRAD,True,Saliency_PTY'>
12,True,0.2717266532502232,GRAD,True,Saliency_PTY'>
13,True,-0.06217583941567543,GRAD,True,Saliency_PTY'>
14,True,0.15422123951316752,GRAD,True,Saliency_PTY'>
15,True,-0.0888211171248598,GRAD,True,Saliency_PTY'>
16,True,0.1022737211597948,GRAD,True,Saliency_PTY'>
17,True,0.08641184502641786,GRAD,True,Saliency_PTY'>
18,True,0.06641106746964665,GRAD,True,Saliency_PTY'>
19,True,0.10471677924235477,GRAD,True,Saliency_PTY'>
