,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.12017683912612276,authentic_opposing_information,100,TSEvo'>
1,True,-0.08830374240413094,authentic_opposing_information,100,TSEvo'>
2,True,0.0660515218629771,authentic_opposing_information,100,TSEvo'>
3,True,-0.04242490163270748,authentic_opposing_information,100,TSEvo'>
4,True,-0.24422224828174188,authentic_opposing_information,100,TSEvo'>
5,True,0.010160105733533464,authentic_opposing_information,100,TSEvo'>
6,True,-0.1362669467997722,authentic_opposing_information,100,TSEvo'>
7,True,0.06711770586649565,authentic_opposing_information,100,TSEvo'>
8,True,-0.01968244659668005,authentic_opposing_information,100,TSEvo'>
9,True,0.07319024225050935,authentic_opposing_information,100,TSEvo'>
10,True,0.006139412042985848,authentic_opposing_information,100,TSEvo'>
11,True,0.04317181134425485,authentic_opposing_information,100,TSEvo'>
12,True,-0.027442287615936322,authentic_opposing_information,100,TSEvo'>
13,True,-0.1054949737621432,authentic_opposing_information,100,TSEvo'>
14,True,0.014389628672729101,authentic_opposing_information,100,TSEvo'>
15,True,-0.18029560265596536,authentic_opposing_information,100,TSEvo'>
16,True,0.05809984279914747,authentic_opposing_information,100,TSEvo'>
17,True,-0.05286793170930641,authentic_opposing_information,100,TSEvo'>
18,True,0.10234671622771366,authentic_opposing_information,100,TSEvo'>
19,True,-0.1308853722045322,authentic_opposing_information,100,TSEvo'>
