,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.08092745959098357,authentic_opposing_information,100,TSEvo'>
1,True,-0.028858420937258957,authentic_opposing_information,100,TSEvo'>
2,True,0.21553933630284716,authentic_opposing_information,100,TSEvo'>
3,True,-0.10361839730392246,authentic_opposing_information,100,TSEvo'>
4,True,0.04753184628509903,authentic_opposing_information,100,TSEvo'>
5,True,0.07825643517938105,authentic_opposing_information,100,TSEvo'>
6,True,0.05986998641260842,authentic_opposing_information,100,TSEvo'>
7,True,0.1713973623712972,authentic_opposing_information,100,TSEvo'>
8,True,0.027714908909906747,authentic_opposing_information,100,TSEvo'>
9,True,-0.09419852124524257,authentic_opposing_information,100,TSEvo'>
10,True,0.3297590193776144,authentic_opposing_information,100,TSEvo'>
11,True,-0.16567042856524072,authentic_opposing_information,100,TSEvo'>
12,True,0.08132467148297189,authentic_opposing_information,100,TSEvo'>
13,True,-0.1291544680932325,authentic_opposing_information,100,TSEvo'>
14,True,-0.050409492600080055,authentic_opposing_information,100,TSEvo'>
15,True,-0.07029298674357175,authentic_opposing_information,100,TSEvo'>
16,True,0.0279086738613968,authentic_opposing_information,100,TSEvo'>
17,True,-0.023748891643994446,authentic_opposing_information,100,TSEvo'>
18,True,0.07131823755986177,authentic_opposing_information,100,TSEvo'>
19,True,-0.03303795710737099,authentic_opposing_information,100,TSEvo'>
