,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.4953285106845168,GS,False,Saliency_PTY'>
1,True,0.4817522321241294,GS,False,Saliency_PTY'>
2,True,-0.1905193231281074,GS,False,Saliency_PTY'>
3,True,-0.33262629193557114,GS,False,Saliency_PTY'>
4,True,-0.26880250128332467,GS,False,Saliency_PTY'>
5,True,-0.2136897356737195,GS,False,Saliency_PTY'>
6,True,0.5229356257664226,GS,False,Saliency_PTY'>
7,True,0.369148808569043,GS,False,Saliency_PTY'>
8,True,0.5062365859781216,GS,False,Saliency_PTY'>
9,True,0.4358838988393788,GS,False,Saliency_PTY'>
10,True,-0.19650222185254168,GS,False,Saliency_PTY'>
11,True,0.5567949113422506,GS,False,Saliency_PTY'>
12,True,-0.2507187646240156,GS,False,Saliency_PTY'>
13,True,-0.23253156716090084,GS,False,Saliency_PTY'>
14,True,-0.2750554200095943,GS,False,Saliency_PTY'>
15,True,-0.2144248584301391,GS,False,Saliency_PTY'>
16,True,-0.4214579516095342,GS,False,Saliency_PTY'>
17,True,-0.021831072749998938,GS,False,Saliency_PTY'>
18,True,0.5455069313288228,GS,False,Saliency_PTY'>
19,True,0.5698401614429831,GS,False,Saliency_PTY'>
