,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.10774511829083686,GRAD,False,Saliency_PTY'>
1,True,0.04052044544955338,GRAD,False,Saliency_PTY'>
2,True,0.04250365461299635,GRAD,False,Saliency_PTY'>
3,True,-0.13716492804987165,GRAD,False,Saliency_PTY'>
4,True,-0.17227297592478888,GRAD,False,Saliency_PTY'>
5,True,0.20377562554045806,GRAD,False,Saliency_PTY'>
6,True,-0.0028172609177344017,GRAD,False,Saliency_PTY'>
7,True,-0.028568152768610418,GRAD,False,Saliency_PTY'>
8,True,-0.17684734646990982,GRAD,False,Saliency_PTY'>
9,True,-0.14643211643387438,GRAD,False,Saliency_PTY'>
10,True,0.08051303725852839,GRAD,False,Saliency_PTY'>
11,True,0.06722746653730689,GRAD,False,Saliency_PTY'>
12,True,0.007327894905191987,GRAD,False,Saliency_PTY'>
13,True,0.36242984032262165,GRAD,False,Saliency_PTY'>
14,True,0.223785131269353,GRAD,False,Saliency_PTY'>
15,True,0.005978882382749209,GRAD,False,Saliency_PTY'>
16,True,-0.23492425880872303,GRAD,False,Saliency_PTY'>
17,True,0.004496262063081616,GRAD,False,Saliency_PTY'>
18,True,-0.18619027777923827,GRAD,False,Saliency_PTY'>
19,True,0.11141539615826662,GRAD,False,Saliency_PTY'>
