,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.1191781979774095,authentic_opposing_information,100,TSEvo'>
1,True,0.3274013935807991,authentic_opposing_information,100,TSEvo'>
2,True,-0.04072161414567271,authentic_opposing_information,100,TSEvo'>
3,True,0.036795121200436084,authentic_opposing_information,100,TSEvo'>
4,True,-0.0023031913165899994,authentic_opposing_information,100,TSEvo'>
5,True,-0.007994642826154296,authentic_opposing_information,100,TSEvo'>
6,True,0.10841953663737455,authentic_opposing_information,100,TSEvo'>
7,True,0.22349980091601102,authentic_opposing_information,100,TSEvo'>
8,True,0.1660488113405387,authentic_opposing_information,100,TSEvo'>
9,True,-0.08795235208487262,authentic_opposing_information,100,TSEvo'>
10,True,0.15232204275125585,authentic_opposing_information,100,TSEvo'>
11,True,-0.14770269817907677,authentic_opposing_information,100,TSEvo'>
12,True,0.09656720861695983,authentic_opposing_information,100,TSEvo'>
13,True,0.13368625730616823,authentic_opposing_information,100,TSEvo'>
14,True,0.00745610705764338,authentic_opposing_information,100,TSEvo'>
15,True,-0.01421991210744017,authentic_opposing_information,100,TSEvo'>
16,True,-0.008918509037117304,authentic_opposing_information,100,TSEvo'>
17,True,0.03977145460796938,authentic_opposing_information,100,TSEvo'>
18,True,0.09089833670564325,authentic_opposing_information,100,TSEvo'>
19,True,-0.0794803218133847,authentic_opposing_information,100,TSEvo'>
