,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.03227897355684692,authentic_opposing_information,100,TSEvo'>
1,True,0.14760019372797542,authentic_opposing_information,100,TSEvo'>
2,True,-0.07491051516325777,authentic_opposing_information,100,TSEvo'>
3,True,0.4208455696476077,authentic_opposing_information,100,TSEvo'>
4,True,0.16713450658108395,authentic_opposing_information,100,TSEvo'>
5,True,0.20784370550128628,authentic_opposing_information,100,TSEvo'>
6,True,-0.013201047357748508,authentic_opposing_information,100,TSEvo'>
7,True,0.024782317693514373,authentic_opposing_information,100,TSEvo'>
8,True,0.37806491922804075,authentic_opposing_information,100,TSEvo'>
9,True,-0.038841960970757844,authentic_opposing_information,100,TSEvo'>
10,True,-0.08856995678089567,authentic_opposing_information,100,TSEvo'>
11,True,-0.1402934865822601,authentic_opposing_information,100,TSEvo'>
12,True,0.16232302662223497,authentic_opposing_information,100,TSEvo'>
13,True,0.08172318844385867,authentic_opposing_information,100,TSEvo'>
14,True,0.10212548780437557,authentic_opposing_information,100,TSEvo'>
15,True,0.039160824388571665,authentic_opposing_information,100,TSEvo'>
16,True,-0.09377695761879547,authentic_opposing_information,100,TSEvo'>
17,True,-0.009610754885072655,authentic_opposing_information,100,TSEvo'>
18,True,0.048643734542540895,authentic_opposing_information,100,TSEvo'>
19,True,0.06472634000013487,authentic_opposing_information,100,TSEvo'>
