,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.039853336633946745,GS,True,Saliency_PTY'>
1,True,-0.1327594780481029,GS,True,Saliency_PTY'>
2,True,0.007383686070254232,GS,True,Saliency_PTY'>
3,True,0.1958576301862034,GS,True,Saliency_PTY'>
4,True,0.10550859312489669,GS,True,Saliency_PTY'>
5,True,0.0751563904671067,GS,True,Saliency_PTY'>
6,True,0.13550449350298835,GS,True,Saliency_PTY'>
7,True,-0.15505830864789102,GS,True,Saliency_PTY'>
8,True,-0.04969766363393496,GS,True,Saliency_PTY'>
9,True,0.0036689073799222854,GS,True,Saliency_PTY'>
10,True,0.05251060500335954,GS,True,Saliency_PTY'>
11,True,0.07938378711659907,GS,True,Saliency_PTY'>
12,True,0.16798633343407374,GS,True,Saliency_PTY'>
13,True,-0.08009969851771376,GS,True,Saliency_PTY'>
14,True,0.07596942735594023,GS,True,Saliency_PTY'>
15,True,-0.0029839909983141507,GS,True,Saliency_PTY'>
16,True,0.07534995204057181,GS,True,Saliency_PTY'>
17,True,0.06893574578631403,GS,True,Saliency_PTY'>
18,True,-0.09937629439991787,GS,True,Saliency_PTY'>
19,True,0.043768118705406575,GS,True,Saliency_PTY'>
