,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.015670877946179374,IG,False,Saliency_PTY'>
1,True,0.027425288753363447,IG,False,Saliency_PTY'>
2,True,0.021480655091588276,IG,False,Saliency_PTY'>
3,True,-0.041703371277481416,IG,False,Saliency_PTY'>
4,True,0.3013118593809077,IG,False,Saliency_PTY'>
5,True,-0.1694121570028475,IG,False,Saliency_PTY'>
6,True,0.032346637894955885,IG,False,Saliency_PTY'>
7,True,0.06982110867094447,IG,False,Saliency_PTY'>
8,True,-0.14250638655841447,IG,False,Saliency_PTY'>
9,True,0.1552496751504986,IG,False,Saliency_PTY'>
10,True,-0.02472205868443993,IG,False,Saliency_PTY'>
11,True,0.2470610327306394,IG,False,Saliency_PTY'>
12,True,-0.0007012479704073225,IG,False,Saliency_PTY'>
13,True,-0.04990549691710755,IG,False,Saliency_PTY'>
14,True,0.071827146432736,IG,False,Saliency_PTY'>
15,True,0.05047974180651632,IG,False,Saliency_PTY'>
16,True,-0.14182895751951602,IG,False,Saliency_PTY'>
17,True,0.03943174587552349,IG,False,Saliency_PTY'>
18,True,-0.045201744072568134,IG,False,Saliency_PTY'>
19,True,0.025252958722674627,IG,False,Saliency_PTY'>
