,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.07702763243422617,SG,True,Saliency_PTY'>
1,True,-0.03401565126446924,SG,True,Saliency_PTY'>
2,True,-0.17344962230445216,SG,True,Saliency_PTY'>
3,True,0.003986738579302285,SG,True,Saliency_PTY'>
4,True,-0.16074119968939726,SG,True,Saliency_PTY'>
5,True,0.09431176892228889,SG,True,Saliency_PTY'>
6,True,0.181598189762196,SG,True,Saliency_PTY'>
7,True,0.15827992108972244,SG,True,Saliency_PTY'>
8,True,-0.07011415885305664,SG,True,Saliency_PTY'>
9,True,-0.024708233658160734,SG,True,Saliency_PTY'>
10,True,-0.036726515911706496,SG,True,Saliency_PTY'>
11,True,-0.05086339479437522,SG,True,Saliency_PTY'>
12,True,-0.11003989058470724,SG,True,Saliency_PTY'>
13,True,0.2347904147011673,SG,True,Saliency_PTY'>
14,True,0.05559389894302071,SG,True,Saliency_PTY'>
15,True,0.2146929826029198,SG,True,Saliency_PTY'>
16,True,0.014257424850792705,SG,True,Saliency_PTY'>
17,True,0.03219582910995976,SG,True,Saliency_PTY'>
18,True,0.010426128803519046,SG,True,Saliency_PTY'>
19,True,-0.2431019552995452,SG,True,Saliency_PTY'>
