,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.5997277891586593,FO,False,Saliency_PTY'>
1,True,-0.22673134982845206,FO,False,Saliency_PTY'>
2,True,-0.33725389746876977,FO,False,Saliency_PTY'>
3,True,0.6042458759633808,FO,False,Saliency_PTY'>
4,True,-0.36580743889397205,FO,False,Saliency_PTY'>
5,True,0.6177048390895431,FO,False,Saliency_PTY'>
6,True,0.6461214963797409,FO,False,Saliency_PTY'>
7,True,0.6252620608087545,FO,False,Saliency_PTY'>
8,True,-0.17798151235751888,FO,False,Saliency_PTY'>
9,True,0.46518009199051835,FO,False,Saliency_PTY'>
10,True,0.6425330070282624,FO,False,Saliency_PTY'>
11,True,0.5309620180167105,FO,False,Saliency_PTY'>
12,True,-0.4551543207265405,FO,False,Saliency_PTY'>
13,True,0.5382508967951241,FO,False,Saliency_PTY'>
14,True,-0.41071507449766204,FO,False,Saliency_PTY'>
15,True,-0.2289002491107531,FO,False,Saliency_PTY'>
16,True,0.7122654691028314,FO,False,Saliency_PTY'>
17,True,-0.3438620176861529,FO,False,Saliency_PTY'>
18,True,0.7077409131980105,FO,False,Saliency_PTY'>
19,True,0.597799054308667,FO,False,Saliency_PTY'>
