,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.24577130256599483,SG,False,Saliency_PTY'>
1,True,-0.3067535975279707,SG,False,Saliency_PTY'>
2,True,0.3142562530116292,SG,False,Saliency_PTY'>
3,True,-0.2714422906396709,SG,False,Saliency_PTY'>
4,True,0.3455252112459008,SG,False,Saliency_PTY'>
5,True,-0.1865211666820455,SG,False,Saliency_PTY'>
6,True,-0.23256145222169344,SG,False,Saliency_PTY'>
7,True,-0.2866465675356061,SG,False,Saliency_PTY'>
8,True,-0.10986762881987654,SG,False,Saliency_PTY'>
9,True,0.1816629461463754,SG,False,Saliency_PTY'>
10,True,0.13942430141751963,SG,False,Saliency_PTY'>
11,True,-0.24010699233779267,SG,False,Saliency_PTY'>
12,True,-0.2041405787467782,SG,False,Saliency_PTY'>
13,True,-0.18166666878265117,SG,False,Saliency_PTY'>
14,True,-0.22660197792681058,SG,False,Saliency_PTY'>
15,True,0.3024806956281593,SG,False,Saliency_PTY'>
16,True,0.29703386156281136,SG,False,Saliency_PTY'>
17,True,0.4027456728901926,SG,False,Saliency_PTY'>
18,True,-0.2670080457479535,SG,False,Saliency_PTY'>
19,True,-0.3375102938176952,SG,False,Saliency_PTY'>
