,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.12562511252736036,GS,True,Saliency_PTY'>
1,True,0.09490578558911958,GS,True,Saliency_PTY'>
2,True,-0.03231192385369256,GS,True,Saliency_PTY'>
3,True,0.060271684865292836,GS,True,Saliency_PTY'>
4,True,-0.12653224941566524,GS,True,Saliency_PTY'>
5,True,0.06428091145967102,GS,True,Saliency_PTY'>
6,True,-0.053044041643776595,GS,True,Saliency_PTY'>
7,True,-0.019528428038609005,GS,True,Saliency_PTY'>
8,True,-0.012453777105641512,GS,True,Saliency_PTY'>
9,True,0.12454116873587659,GS,True,Saliency_PTY'>
10,True,-0.018205374268483458,GS,True,Saliency_PTY'>
11,True,0.12109631539949411,GS,True,Saliency_PTY'>
12,True,-0.01209040232902845,GS,True,Saliency_PTY'>
13,True,-0.03749681189888648,GS,True,Saliency_PTY'>
14,True,-0.13784433022957815,GS,True,Saliency_PTY'>
15,True,0.16028601819353458,GS,True,Saliency_PTY'>
16,True,-0.20304410111184884,GS,True,Saliency_PTY'>
17,True,0.13223622243506447,GS,True,Saliency_PTY'>
18,True,0.19780789537402965,GS,True,Saliency_PTY'>
19,True,0.10107255563555968,GS,True,Saliency_PTY'>
