,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.04354589028108116,authentic_opposing_information,100,TSEvo'>
1,True,0.2212649702363232,authentic_opposing_information,100,TSEvo'>
2,True,0.13866018485691423,authentic_opposing_information,100,TSEvo'>
3,True,0.01593411110153141,authentic_opposing_information,100,TSEvo'>
4,True,0.31294978518059013,authentic_opposing_information,100,TSEvo'>
5,True,-0.00930094304010696,authentic_opposing_information,100,TSEvo'>
6,True,0.11177900249347344,authentic_opposing_information,100,TSEvo'>
7,True,0.10146135118890634,authentic_opposing_information,100,TSEvo'>
8,True,0.15602203957830496,authentic_opposing_information,100,TSEvo'>
9,True,0.12987284585492703,authentic_opposing_information,100,TSEvo'>
10,True,0.11413305357364542,authentic_opposing_information,100,TSEvo'>
11,True,0.05503459751915461,authentic_opposing_information,100,TSEvo'>
12,True,0.35187885618474674,authentic_opposing_information,100,TSEvo'>
13,True,0.1287761034481506,authentic_opposing_information,100,TSEvo'>
14,True,0.11395747922566887,authentic_opposing_information,100,TSEvo'>
15,True,0.12239536957600074,authentic_opposing_information,100,TSEvo'>
16,True,0.2144474213223675,authentic_opposing_information,100,TSEvo'>
17,True,0.16967956632601786,authentic_opposing_information,100,TSEvo'>
18,True,0.16514458355153766,authentic_opposing_information,100,TSEvo'>
19,True,0.20961495004328873,authentic_opposing_information,100,TSEvo'>
