,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.02231780815265951,FO,False,Saliency_PTY'>
1,True,0.012747941891430215,FO,False,Saliency_PTY'>
2,True,0.07901000119225653,FO,False,Saliency_PTY'>
3,True,0.18129285980816787,FO,False,Saliency_PTY'>
4,True,-0.11536597024834906,FO,False,Saliency_PTY'>
5,True,0.009931308706823655,FO,False,Saliency_PTY'>
6,True,-0.02731780174838465,FO,False,Saliency_PTY'>
7,True,-0.008837793640831764,FO,False,Saliency_PTY'>
8,True,0.0915985228941753,FO,False,Saliency_PTY'>
9,True,-0.15595020287539374,FO,False,Saliency_PTY'>
10,True,0.13938874117592706,FO,False,Saliency_PTY'>
11,True,0.025557858453088368,FO,False,Saliency_PTY'>
12,True,0.02686282763518036,FO,False,Saliency_PTY'>
13,True,0.2426315313526801,FO,False,Saliency_PTY'>
14,True,-0.13094501888663426,FO,False,Saliency_PTY'>
15,True,-0.08445128870857718,FO,False,Saliency_PTY'>
16,True,-0.06501490767395268,FO,False,Saliency_PTY'>
17,True,0.06450315403135065,FO,False,Saliency_PTY'>
18,True,-0.009496683659692706,FO,False,Saliency_PTY'>
19,True,-0.19637485775131738,FO,False,Saliency_PTY'>
