,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.08162291374926349,GRAD,True,Saliency_PTY'>
1,True,-0.25670883864366234,GRAD,True,Saliency_PTY'>
2,True,-0.30267152372948036,GRAD,True,Saliency_PTY'>
3,True,0.13203987990651816,GRAD,True,Saliency_PTY'>
4,True,0.016027475468750246,GRAD,True,Saliency_PTY'>
5,True,0.27407743224748443,GRAD,True,Saliency_PTY'>
6,True,0.18887383309284708,GRAD,True,Saliency_PTY'>
7,True,0.05290657077753782,GRAD,True,Saliency_PTY'>
8,True,0.15115637675491908,GRAD,True,Saliency_PTY'>
9,True,-0.34451403005301956,GRAD,True,Saliency_PTY'>
10,True,-0.1907951353130438,GRAD,True,Saliency_PTY'>
11,True,-0.0383489554984155,GRAD,True,Saliency_PTY'>
12,True,0.013958645316215199,GRAD,True,Saliency_PTY'>
13,True,-0.07012353610175263,GRAD,True,Saliency_PTY'>
14,True,-0.06073992133296045,GRAD,True,Saliency_PTY'>
15,True,-0.050263792702022664,GRAD,True,Saliency_PTY'>
16,True,-0.028632194909159452,GRAD,True,Saliency_PTY'>
17,True,-0.15839218352115636,GRAD,True,Saliency_PTY'>
18,True,-0.09590862801126927,GRAD,True,Saliency_PTY'>
19,True,0.2360353287512237,GRAD,True,Saliency_PTY'>
