,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.02631023580101109,GRAD,False,Saliency_PTY'>
1,True,-0.020965529376750447,GRAD,False,Saliency_PTY'>
2,True,-0.06522375824372291,GRAD,False,Saliency_PTY'>
3,True,0.13990867483132027,GRAD,False,Saliency_PTY'>
4,True,-0.15776601553398023,GRAD,False,Saliency_PTY'>
5,True,0.28256483942568134,GRAD,False,Saliency_PTY'>
6,True,-0.040457479618926886,GRAD,False,Saliency_PTY'>
7,True,0.04350734412635824,GRAD,False,Saliency_PTY'>
8,True,0.022578988350540938,GRAD,False,Saliency_PTY'>
9,True,0.33785093839189484,GRAD,False,Saliency_PTY'>
10,True,0.11879357422477888,GRAD,False,Saliency_PTY'>
11,True,0.009738785557308205,GRAD,False,Saliency_PTY'>
12,True,-0.23212821661723643,GRAD,False,Saliency_PTY'>
13,True,-0.31155852819412083,GRAD,False,Saliency_PTY'>
14,True,0.24940816003813665,GRAD,False,Saliency_PTY'>
15,True,-0.20926117503637365,GRAD,False,Saliency_PTY'>
16,True,-0.020713497834055853,GRAD,False,Saliency_PTY'>
17,True,-0.14707971642139922,GRAD,False,Saliency_PTY'>
18,True,0.04093611396858568,GRAD,False,Saliency_PTY'>
19,True,-0.2243768014450628,GRAD,False,Saliency_PTY'>
