,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.0425682884039648,authentic_opposing_information,100,TSEvo'>
1,True,-0.1910542462056462,authentic_opposing_information,100,TSEvo'>
2,True,-0.12752269241786934,authentic_opposing_information,100,TSEvo'>
3,True,0.22771519586635772,authentic_opposing_information,100,TSEvo'>
4,True,-0.18962133553892996,authentic_opposing_information,100,TSEvo'>
5,True,-0.12928437886937177,authentic_opposing_information,100,TSEvo'>
6,True,-0.497004179851992,authentic_opposing_information,100,TSEvo'>
7,True,-0.042024927290679845,authentic_opposing_information,100,TSEvo'>
8,True,0.09310193282003798,authentic_opposing_information,100,TSEvo'>
9,True,0.17405993448755594,authentic_opposing_information,100,TSEvo'>
10,True,0.15224581373380836,authentic_opposing_information,100,TSEvo'>
11,True,0.3267193186264626,authentic_opposing_information,100,TSEvo'>
12,True,-0.2156789094230964,authentic_opposing_information,100,TSEvo'>
13,True,0.2906407226561657,authentic_opposing_information,100,TSEvo'>
14,True,0.0799844954342868,authentic_opposing_information,100,TSEvo'>
15,True,0.009172441050429168,authentic_opposing_information,100,TSEvo'>
16,True,-0.2400708721549606,authentic_opposing_information,100,TSEvo'>
17,True,-0.26212235455956073,authentic_opposing_information,100,TSEvo'>
18,True,-0.11445273990133885,authentic_opposing_information,100,TSEvo'>
19,True,0.23123894432549652,authentic_opposing_information,100,TSEvo'>
