,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.25867129223301344,GS,False,Saliency_PTY'>
1,True,-0.21196980891405842,GS,False,Saliency_PTY'>
2,True,0.16303250105077333,GS,False,Saliency_PTY'>
3,True,-0.10844660008728525,GS,False,Saliency_PTY'>
4,True,0.22986569509993776,GS,False,Saliency_PTY'>
5,True,0.0007708846489741239,GS,False,Saliency_PTY'>
6,True,-0.4603501255092105,GS,False,Saliency_PTY'>
7,True,0.19066864829178518,GS,False,Saliency_PTY'>
8,True,0.17766778057389845,GS,False,Saliency_PTY'>
9,True,-0.17883720070562922,GS,False,Saliency_PTY'>
10,True,0.2851370543438814,GS,False,Saliency_PTY'>
11,True,0.1463264969546939,GS,False,Saliency_PTY'>
12,True,0.01686978403038161,GS,False,Saliency_PTY'>
13,True,0.07472531071330282,GS,False,Saliency_PTY'>
14,True,0.1732097257188488,GS,False,Saliency_PTY'>
15,True,0.21376366971946792,GS,False,Saliency_PTY'>
16,True,-0.19223483974343927,GS,False,Saliency_PTY'>
17,True,-0.2086956714651288,GS,False,Saliency_PTY'>
18,True,0.22805697618882756,GS,False,Saliency_PTY'>
19,True,-0.19554578470772782,GS,False,Saliency_PTY'>
