,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.20011659560782386,IG,True,Saliency_PTY'>
1,True,-0.035868658506181435,IG,True,Saliency_PTY'>
2,True,0.2067030617745343,IG,True,Saliency_PTY'>
3,True,-0.06899741479895165,IG,True,Saliency_PTY'>
4,True,0.03779646621383988,IG,True,Saliency_PTY'>
5,True,-0.008440333287555574,IG,True,Saliency_PTY'>
6,True,-0.17860930315468704,IG,True,Saliency_PTY'>
7,True,-0.3650566495078666,IG,True,Saliency_PTY'>
8,True,0.23668360113644182,IG,True,Saliency_PTY'>
9,True,-0.18693204418211362,IG,True,Saliency_PTY'>
10,True,-0.10662427877325872,IG,True,Saliency_PTY'>
11,True,0.414035047136594,IG,True,Saliency_PTY'>
12,True,0.15178473981788923,IG,True,Saliency_PTY'>
13,True,0.2913320618470394,IG,True,Saliency_PTY'>
14,True,0.413376875926548,IG,True,Saliency_PTY'>
15,True,-0.21258540167113105,IG,True,Saliency_PTY'>
16,True,0.22273383859401827,IG,True,Saliency_PTY'>
17,True,-0.23252402060416275,IG,True,Saliency_PTY'>
18,True,0.5104444418535187,IG,True,Saliency_PTY'>
19,True,0.24416996007058933,IG,True,Saliency_PTY'>
