,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.15102491083607716,authentic_opposing_information,100,TSEvo'>
1,True,-0.042289952201692425,authentic_opposing_information,100,TSEvo'>
2,True,-0.09908428764237501,authentic_opposing_information,100,TSEvo'>
3,True,-0.02825852894077648,authentic_opposing_information,100,TSEvo'>
4,True,-0.09607697221344787,authentic_opposing_information,100,TSEvo'>
5,True,-0.014215753758777526,authentic_opposing_information,100,TSEvo'>
6,True,0.05626340547110846,authentic_opposing_information,100,TSEvo'>
7,True,0.24724709605009243,authentic_opposing_information,100,TSEvo'>
8,True,-0.06099820865159959,authentic_opposing_information,100,TSEvo'>
9,True,0.026318796317577275,authentic_opposing_information,100,TSEvo'>
10,True,0.12288991812343658,authentic_opposing_information,100,TSEvo'>
11,True,0.24883124335702156,authentic_opposing_information,100,TSEvo'>
12,True,-0.2275750313339487,authentic_opposing_information,100,TSEvo'>
13,True,0.060384377749576654,authentic_opposing_information,100,TSEvo'>
14,True,-0.07038983523853808,authentic_opposing_information,100,TSEvo'>
15,True,-0.061046679858745796,authentic_opposing_information,100,TSEvo'>
16,True,0.06712960396867154,authentic_opposing_information,100,TSEvo'>
17,True,-0.11203002846401683,authentic_opposing_information,100,TSEvo'>
18,True,0.08004803007059798,authentic_opposing_information,100,TSEvo'>
19,True,0.03689715502304282,authentic_opposing_information,100,TSEvo'>
