,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.11359624829642173,authentic_opposing_information,100,TSEvo'>
1,True,-0.018104700565552505,authentic_opposing_information,100,TSEvo'>
2,True,0.09002527463282461,authentic_opposing_information,100,TSEvo'>
3,True,0.08199793391421441,authentic_opposing_information,100,TSEvo'>
4,True,0.08166499812784633,authentic_opposing_information,100,TSEvo'>
5,True,0.002617651074154558,authentic_opposing_information,100,TSEvo'>
6,True,0.1728964667915533,authentic_opposing_information,100,TSEvo'>
7,True,-0.016931249269719784,authentic_opposing_information,100,TSEvo'>
8,True,0.07645428845006436,authentic_opposing_information,100,TSEvo'>
9,True,0.019118515875449982,authentic_opposing_information,100,TSEvo'>
10,True,-0.12963182409576446,authentic_opposing_information,100,TSEvo'>
11,True,-0.06412617413307711,authentic_opposing_information,100,TSEvo'>
12,True,0.0774504533711519,authentic_opposing_information,100,TSEvo'>
13,True,0.1555616740218141,authentic_opposing_information,100,TSEvo'>
14,True,0.10110376341167765,authentic_opposing_information,100,TSEvo'>
15,True,-0.031233369839757805,authentic_opposing_information,100,TSEvo'>
16,True,0.0009551523922298904,authentic_opposing_information,100,TSEvo'>
17,True,-0.05514610687436182,authentic_opposing_information,100,TSEvo'>
18,True,-0.02690641575097808,authentic_opposing_information,100,TSEvo'>
19,True,-0.05691840881982263,authentic_opposing_information,100,TSEvo'>
