,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,,authentic_opposing_information,100,TSEvo'>
1,True,,authentic_opposing_information,100,TSEvo'>
2,True,,authentic_opposing_information,100,TSEvo'>
3,True,,authentic_opposing_information,100,TSEvo'>
4,True,,authentic_opposing_information,100,TSEvo'>
5,True,,authentic_opposing_information,100,TSEvo'>
6,True,,authentic_opposing_information,100,TSEvo'>
7,True,,authentic_opposing_information,100,TSEvo'>
8,True,,authentic_opposing_information,100,TSEvo'>
9,True,,authentic_opposing_information,100,TSEvo'>
10,True,,authentic_opposing_information,100,TSEvo'>
11,True,,authentic_opposing_information,100,TSEvo'>
12,True,,authentic_opposing_information,100,TSEvo'>
13,True,,authentic_opposing_information,100,TSEvo'>
14,True,,authentic_opposing_information,100,TSEvo'>
15,True,,authentic_opposing_information,100,TSEvo'>
16,True,,authentic_opposing_information,100,TSEvo'>
17,True,,authentic_opposing_information,100,TSEvo'>
18,True,,authentic_opposing_information,100,TSEvo'>
19,True,,authentic_opposing_information,100,TSEvo'>
