,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.013025828975040463,IG,True,Saliency_PTY'>
1,True,-0.1796734314378117,IG,True,Saliency_PTY'>
2,True,0.29508516121587913,IG,True,Saliency_PTY'>
3,True,-0.11498081584434026,IG,True,Saliency_PTY'>
4,True,-0.026686763742038065,IG,True,Saliency_PTY'>
5,True,-0.05755180649228708,IG,True,Saliency_PTY'>
6,True,0.028743282696129344,IG,True,Saliency_PTY'>
7,True,-0.03460589631689036,IG,True,Saliency_PTY'>
8,True,0.10491412258051816,IG,True,Saliency_PTY'>
9,True,0.13093244577291258,IG,True,Saliency_PTY'>
10,True,0.17636738044348096,IG,True,Saliency_PTY'>
11,True,0.040530822847822355,IG,True,Saliency_PTY'>
12,True,0.04862409976676441,IG,True,Saliency_PTY'>
13,True,-0.026584905427566263,IG,True,Saliency_PTY'>
14,True,0.09829665397724727,IG,True,Saliency_PTY'>
15,True,-0.054287167563172124,IG,True,Saliency_PTY'>
16,True,-0.04071146424924518,IG,True,Saliency_PTY'>
17,True,-0.08038683769678309,IG,True,Saliency_PTY'>
18,True,0.15530266963067313,IG,True,Saliency_PTY'>
19,True,-0.03807267740337372,IG,True,Saliency_PTY'>
