,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.13707513358410173,FO,False,Saliency_PTY'>
1,True,-0.09291108215116778,FO,False,Saliency_PTY'>
2,True,0.12666691855120474,FO,False,Saliency_PTY'>
3,True,-0.07438534652564797,FO,False,Saliency_PTY'>
4,True,0.07178737799787882,FO,False,Saliency_PTY'>
5,True,0.10495868302833357,FO,False,Saliency_PTY'>
6,True,0.08010302231280897,FO,False,Saliency_PTY'>
7,True,0.06486079975748013,FO,False,Saliency_PTY'>
8,True,0.10458030037484702,FO,False,Saliency_PTY'>
9,True,0.02924274718026404,FO,False,Saliency_PTY'>
10,True,0.02662493801188526,FO,False,Saliency_PTY'>
11,True,0.17260294192199246,FO,False,Saliency_PTY'>
12,True,0.2674509082143019,FO,False,Saliency_PTY'>
13,True,0.023826332318983102,FO,False,Saliency_PTY'>
14,True,-0.15071746412270223,FO,False,Saliency_PTY'>
15,True,0.09587157123373567,FO,False,Saliency_PTY'>
16,True,-0.08642721702371851,FO,False,Saliency_PTY'>
17,True,-0.0903645757014119,FO,False,Saliency_PTY'>
18,True,-0.08152334233125269,FO,False,Saliency_PTY'>
19,True,0.12164633868668362,FO,False,Saliency_PTY'>
