,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,,GS,True,Saliency_PTY'>
1,True,,GS,True,Saliency_PTY'>
2,True,,GS,True,Saliency_PTY'>
3,True,,GS,True,Saliency_PTY'>
4,True,,GS,True,Saliency_PTY'>
5,True,,GS,True,Saliency_PTY'>
6,True,-0.12764469060656047,GS,True,Saliency_PTY'>
7,True,0.03524404944532021,GS,True,Saliency_PTY'>
8,True,-0.15613868011427953,GS,True,Saliency_PTY'>
9,True,,GS,True,Saliency_PTY'>
10,True,,GS,True,Saliency_PTY'>
11,True,,GS,True,Saliency_PTY'>
12,True,0.04758449060243717,GS,True,Saliency_PTY'>
13,True,,GS,True,Saliency_PTY'>
14,True,,GS,True,Saliency_PTY'>
15,True,,GS,True,Saliency_PTY'>
16,True,,GS,True,Saliency_PTY'>
17,True,,GS,True,Saliency_PTY'>
18,True,,GS,True,Saliency_PTY'>
19,True,,GS,True,Saliency_PTY'>
