,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.055728016240383024,authentic_opposing_information,100,TSEvo'>
1,True,0.12592587813487127,authentic_opposing_information,100,TSEvo'>
2,True,0.39752463227974605,authentic_opposing_information,100,TSEvo'>
3,True,-0.14728107255358308,authentic_opposing_information,100,TSEvo'>
4,True,-0.14198004829937058,authentic_opposing_information,100,TSEvo'>
5,True,0.12668928589507925,authentic_opposing_information,100,TSEvo'>
6,True,-0.16348338546554797,authentic_opposing_information,100,TSEvo'>
7,True,0.014440610017021092,authentic_opposing_information,100,TSEvo'>
8,True,0.32563519052410533,authentic_opposing_information,100,TSEvo'>
9,True,0.27785216449597006,authentic_opposing_information,100,TSEvo'>
10,True,-0.2844127467584277,authentic_opposing_information,100,TSEvo'>
11,True,-0.1420096120430556,authentic_opposing_information,100,TSEvo'>
12,True,-0.21236805699425518,authentic_opposing_information,100,TSEvo'>
13,True,-0.07790634153006261,authentic_opposing_information,100,TSEvo'>
14,True,-0.004292065344966848,authentic_opposing_information,100,TSEvo'>
15,True,0.40533147040329826,authentic_opposing_information,100,TSEvo'>
16,True,-0.027801058854403995,authentic_opposing_information,100,TSEvo'>
17,True,0.28488028704079266,authentic_opposing_information,100,TSEvo'>
18,True,0.03349484383998574,authentic_opposing_information,100,TSEvo'>
19,True,0.3306034373513998,authentic_opposing_information,100,TSEvo'>
