,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.5215259221494117,SG,False,Saliency_PTY'>
1,True,0.5411798653661779,SG,False,Saliency_PTY'>
2,True,0.46461483678600196,SG,False,Saliency_PTY'>
3,True,-0.5960556889034597,SG,False,Saliency_PTY'>
4,True,0.6570149509070423,SG,False,Saliency_PTY'>
5,True,0.38271519271899374,SG,False,Saliency_PTY'>
6,True,0.5683309157095058,SG,False,Saliency_PTY'>
7,True,-0.47123048763911635,SG,False,Saliency_PTY'>
8,True,0.6377734284997731,SG,False,Saliency_PTY'>
9,True,-0.40104485973799886,SG,False,Saliency_PTY'>
10,True,0.5132201144485222,SG,False,Saliency_PTY'>
11,True,0.3224273109740992,SG,False,Saliency_PTY'>
12,True,-0.42683752022231697,SG,False,Saliency_PTY'>
13,True,0.46860859442499175,SG,False,Saliency_PTY'>
14,True,0.636333652588909,SG,False,Saliency_PTY'>
15,True,0.5885443642968777,SG,False,Saliency_PTY'>
16,True,-0.31363906005508757,SG,False,Saliency_PTY'>
17,True,0.5394382039096747,SG,False,Saliency_PTY'>
18,True,0.5183574645440893,SG,False,Saliency_PTY'>
19,True,0.5470361229719908,SG,False,Saliency_PTY'>
