,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.2812346028610835,IG,True,Saliency_PTY'>
1,True,0.34570180310190946,IG,True,Saliency_PTY'>
2,True,0.32897517961179557,IG,True,Saliency_PTY'>
3,True,-0.3743354028765532,IG,True,Saliency_PTY'>
4,True,-0.39320135643861975,IG,True,Saliency_PTY'>
5,True,0.044314084126650576,IG,True,Saliency_PTY'>
6,True,0.04006649771483545,IG,True,Saliency_PTY'>
7,True,-0.028730013579831227,IG,True,Saliency_PTY'>
8,True,0.23076598911899213,IG,True,Saliency_PTY'>
9,True,-0.07873005340290423,IG,True,Saliency_PTY'>
10,True,0.12363648870042125,IG,True,Saliency_PTY'>
11,True,0.09816124049137111,IG,True,Saliency_PTY'>
12,True,-0.07654111134828133,IG,True,Saliency_PTY'>
13,True,0.3828832034571403,IG,True,Saliency_PTY'>
14,True,0.18896074516175154,IG,True,Saliency_PTY'>
15,True,0.10587742412815315,IG,True,Saliency_PTY'>
16,True,-0.1588189086953928,IG,True,Saliency_PTY'>
17,True,-0.2239047212524103,IG,True,Saliency_PTY'>
18,True,-0.11356054324957333,IG,True,Saliency_PTY'>
19,True,-0.16651440938228282,IG,True,Saliency_PTY'>
