,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.08577814940317705,IG,True,Saliency_PTY'>
1,True,0.05192530203060835,IG,True,Saliency_PTY'>
2,True,-0.025967511555002376,IG,True,Saliency_PTY'>
3,True,0.11346297837660915,IG,True,Saliency_PTY'>
4,True,0.06306754537826453,IG,True,Saliency_PTY'>
5,True,-0.5050515885942358,IG,True,Saliency_PTY'>
6,True,0.38521141502767825,IG,True,Saliency_PTY'>
7,True,-0.09087787850244888,IG,True,Saliency_PTY'>
8,True,-0.07891283046460183,IG,True,Saliency_PTY'>
9,True,-0.24517595539091794,IG,True,Saliency_PTY'>
10,True,-0.24562207017542942,IG,True,Saliency_PTY'>
11,True,0.37253313814107974,IG,True,Saliency_PTY'>
12,True,-0.5303359510431058,IG,True,Saliency_PTY'>
13,True,0.13693008154556463,IG,True,Saliency_PTY'>
14,True,-0.3460111376196179,IG,True,Saliency_PTY'>
15,True,0.011514407795856085,IG,True,Saliency_PTY'>
16,True,-0.16205813022469245,IG,True,Saliency_PTY'>
17,True,0.1265725489052349,IG,True,Saliency_PTY'>
18,True,0.2281940993913681,IG,True,Saliency_PTY'>
19,True,-0.22690950597861448,IG,True,Saliency_PTY'>
