,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.02787441672909266,IG,True,Saliency_PTY'>
1,True,0.012550460217242801,IG,True,Saliency_PTY'>
2,True,-0.027626581444556587,IG,True,Saliency_PTY'>
3,True,-0.17233518329285838,IG,True,Saliency_PTY'>
4,True,0.03451896219988233,IG,True,Saliency_PTY'>
5,True,0.03447586197082976,IG,True,Saliency_PTY'>
6,True,0.0365306598309658,IG,True,Saliency_PTY'>
7,True,0.04738975454269001,IG,True,Saliency_PTY'>
8,True,0.14580055248663995,IG,True,Saliency_PTY'>
9,True,0.04244300300921907,IG,True,Saliency_PTY'>
10,True,-0.09104793397314788,IG,True,Saliency_PTY'>
11,True,-0.012188767476788896,IG,True,Saliency_PTY'>
12,True,0.06817642135285015,IG,True,Saliency_PTY'>
13,True,-0.03378727101534955,IG,True,Saliency_PTY'>
14,True,-0.021354938385831086,IG,True,Saliency_PTY'>
15,True,0.35786033124279726,IG,True,Saliency_PTY'>
16,True,-0.022832690570293968,IG,True,Saliency_PTY'>
17,True,0.19171917711103753,IG,True,Saliency_PTY'>
18,True,0.13251472369598893,IG,True,Saliency_PTY'>
19,True,0.11128000363417825,IG,True,Saliency_PTY'>
