,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.2266389241314867,GS,False,Saliency_PTY'>
1,True,0.1567479522966698,GS,False,Saliency_PTY'>
2,True,0.1114489571332577,GS,False,Saliency_PTY'>
3,True,0.08969372971833073,GS,False,Saliency_PTY'>
4,True,-0.0861338662802274,GS,False,Saliency_PTY'>
5,True,0.2454795083077257,GS,False,Saliency_PTY'>
6,True,0.07905987067809614,GS,False,Saliency_PTY'>
7,True,0.10963272632734189,GS,False,Saliency_PTY'>
8,True,0.03082769594223194,GS,False,Saliency_PTY'>
9,True,0.05444811265341134,GS,False,Saliency_PTY'>
10,True,-0.024402205505812406,GS,False,Saliency_PTY'>
11,True,0.08005334866468349,GS,False,Saliency_PTY'>
12,True,-0.03706579797211706,GS,False,Saliency_PTY'>
13,True,0.14507813156847008,GS,False,Saliency_PTY'>
14,True,-0.3208632537637449,GS,False,Saliency_PTY'>
15,True,-0.042759465786408275,GS,False,Saliency_PTY'>
16,True,0.12171918236804898,GS,False,Saliency_PTY'>
17,True,-0.09215814301605212,GS,False,Saliency_PTY'>
18,True,-0.10696916844103206,GS,False,Saliency_PTY'>
19,True,-0.022352954119269203,GS,False,Saliency_PTY'>
