,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.29384068524589196,FO,True,Saliency_PTY'>
1,True,-0.13941719975049213,FO,True,Saliency_PTY'>
2,True,0.08501755204762036,FO,True,Saliency_PTY'>
3,True,0.010394888911564199,FO,True,Saliency_PTY'>
4,True,0.4226737825526242,FO,True,Saliency_PTY'>
5,True,-0.09960444663481104,FO,True,Saliency_PTY'>
6,True,0.3072579104738685,FO,True,Saliency_PTY'>
7,True,0.2331371015486405,FO,True,Saliency_PTY'>
8,True,0.08452554111813584,FO,True,Saliency_PTY'>
9,True,0.19636252297186652,FO,True,Saliency_PTY'>
10,True,-0.04028130427560129,FO,True,Saliency_PTY'>
11,True,-0.007434219851410465,FO,True,Saliency_PTY'>
12,True,-0.06223591115513062,FO,True,Saliency_PTY'>
13,True,0.2164832059286623,FO,True,Saliency_PTY'>
14,True,-0.04533660987708764,FO,True,Saliency_PTY'>
15,True,-0.15317798062024277,FO,True,Saliency_PTY'>
16,True,-0.023181827425244907,FO,True,Saliency_PTY'>
17,True,0.16937400516559123,FO,True,Saliency_PTY'>
18,True,-0.18097784157368563,FO,True,Saliency_PTY'>
19,True,0.23803220841196357,FO,True,Saliency_PTY'>
