,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.17155259278294754,GS,False,Saliency_PTY'>
1,True,0.15837792831657357,GS,False,Saliency_PTY'>
2,True,0.22451434355278463,GS,False,Saliency_PTY'>
3,True,0.35785182335599486,GS,False,Saliency_PTY'>
4,True,0.39854060890768994,GS,False,Saliency_PTY'>
5,True,0.12704652632552788,GS,False,Saliency_PTY'>
6,True,-0.05529731871612902,GS,False,Saliency_PTY'>
7,True,0.23455123109183923,GS,False,Saliency_PTY'>
8,True,0.09870851973609246,GS,False,Saliency_PTY'>
9,True,0.050108346684069126,GS,False,Saliency_PTY'>
10,True,0.13059300023413625,GS,False,Saliency_PTY'>
11,True,0.24660055297481656,GS,False,Saliency_PTY'>
12,True,0.1963218193612571,GS,False,Saliency_PTY'>
13,True,0.0635110864427506,GS,False,Saliency_PTY'>
14,True,0.21016503138271425,GS,False,Saliency_PTY'>
15,True,0.12890547435413457,GS,False,Saliency_PTY'>
16,True,0.23581281582731867,GS,False,Saliency_PTY'>
17,True,-0.01723054634172145,GS,False,Saliency_PTY'>
18,True,0.25333126565097847,GS,False,Saliency_PTY'>
19,True,0.16858889161804275,GS,False,Saliency_PTY'>
