,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.011177860219256586,FO,False,Saliency_PTY'>
1,True,0.053611884696009394,FO,False,Saliency_PTY'>
2,True,0.12800282106451225,FO,False,Saliency_PTY'>
3,True,0.2938135708177873,FO,False,Saliency_PTY'>
4,True,-0.1878883325215919,FO,False,Saliency_PTY'>
5,True,0.048320163189260926,FO,False,Saliency_PTY'>
6,True,0.07505178692432991,FO,False,Saliency_PTY'>
7,True,0.10249870546527083,FO,False,Saliency_PTY'>
8,True,-0.0010683457483227406,FO,False,Saliency_PTY'>
9,True,0.03312629187380796,FO,False,Saliency_PTY'>
10,True,0.09497410418391317,FO,False,Saliency_PTY'>
11,True,0.005057085487897528,FO,False,Saliency_PTY'>
12,True,0.17460188758872805,FO,False,Saliency_PTY'>
13,True,0.14580655020902553,FO,False,Saliency_PTY'>
14,True,0.0873631747792089,FO,False,Saliency_PTY'>
15,True,-0.029789835823536004,FO,False,Saliency_PTY'>
16,True,-0.06935530066707031,FO,False,Saliency_PTY'>
17,True,0.05355304026858545,FO,False,Saliency_PTY'>
18,True,0.10360015552480645,FO,False,Saliency_PTY'>
19,True,0.051876548095227654,FO,False,Saliency_PTY'>
