,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.42457786824164523,IG,True,Saliency_PTY'>
1,True,-0.06387268151423645,IG,True,Saliency_PTY'>
2,True,-0.009887661101969375,IG,True,Saliency_PTY'>
3,True,-0.128120053081406,IG,True,Saliency_PTY'>
4,True,0.21358436387950155,IG,True,Saliency_PTY'>
5,True,-0.0003216721809467123,IG,True,Saliency_PTY'>
6,True,0.27072888696268266,IG,True,Saliency_PTY'>
7,True,0.16714883793637297,IG,True,Saliency_PTY'>
8,True,0.017137426498901643,IG,True,Saliency_PTY'>
9,True,-0.04771632797702714,IG,True,Saliency_PTY'>
10,True,0.0991174726690874,IG,True,Saliency_PTY'>
11,True,-0.23220824753813693,IG,True,Saliency_PTY'>
12,True,-0.45658053765372575,IG,True,Saliency_PTY'>
13,True,-0.1997028309206813,IG,True,Saliency_PTY'>
14,True,-0.10068821404590396,IG,True,Saliency_PTY'>
15,True,-0.03701829893523341,IG,True,Saliency_PTY'>
16,True,0.25354776041603105,IG,True,Saliency_PTY'>
17,True,0.2309686197820046,IG,True,Saliency_PTY'>
18,True,0.05577404316232881,IG,True,Saliency_PTY'>
19,True,0.38135700365329156,IG,True,Saliency_PTY'>
