,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.2173138509891042,GRAD,False,Saliency_PTY'>
1,True,-0.29282284510595075,GRAD,False,Saliency_PTY'>
2,True,-0.17085558073590273,GRAD,False,Saliency_PTY'>
3,True,-0.3342942581583209,GRAD,False,Saliency_PTY'>
4,True,0.1956901442224781,GRAD,False,Saliency_PTY'>
5,True,-0.36565262015567396,GRAD,False,Saliency_PTY'>
6,True,-0.3011055568030393,GRAD,False,Saliency_PTY'>
7,True,-0.2571418877642719,GRAD,False,Saliency_PTY'>
8,True,-0.23795773588811187,GRAD,False,Saliency_PTY'>
9,True,-0.2757811539613247,GRAD,False,Saliency_PTY'>
10,True,-0.18737456237419556,GRAD,False,Saliency_PTY'>
11,True,-0.2535779814368958,GRAD,False,Saliency_PTY'>
12,True,0.27108770760491974,GRAD,False,Saliency_PTY'>
13,True,0.3378175962928218,GRAD,False,Saliency_PTY'>
14,True,-0.1768467651678568,GRAD,False,Saliency_PTY'>
15,True,0.2897203967101963,GRAD,False,Saliency_PTY'>
16,True,0.06047651943722405,GRAD,False,Saliency_PTY'>
17,True,-0.2663326506678914,GRAD,False,Saliency_PTY'>
18,True,0.3108450807434793,GRAD,False,Saliency_PTY'>
19,True,-0.20135659237700715,GRAD,False,Saliency_PTY'>
