,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.26666666666666666,0.23799469083644545,0.7690302359882006,GRAD,True,Saliency_PTY'>
1,False,0.15416666666666667,0.0964224958914961,0.6320353982300886,GRAD,True,Saliency_PTY'>
2,False,0.3625,0.26281476722823244,0.7685213864306785,GRAD,True,Saliency_PTY'>
3,False,0.03333333333333333,0.038919779375646925,0.32299963126843656,GRAD,True,Saliency_PTY'>
4,True,0.525,0.4472128030853514,0.8770704277286135,GRAD,True,Saliency_PTY'>
5,False,0.11666666666666667,0.1213983641441588,0.6071220501474928,GRAD,True,Saliency_PTY'>
6,False,0.0,0.04845937389706313,0.5813421828908554,GRAD,True,Saliency_PTY'>
7,False,0.3541666666666667,0.2872686086189666,0.7779019174041297,GRAD,True,Saliency_PTY'>
8,False,0.016666666666666666,0.04739908370737699,0.564225663716814,GRAD,True,Saliency_PTY'>
9,False,0.020833333333333332,0.045228909833559594,0.440744837758112,GRAD,True,Saliency_PTY'>
10,False,0.0,0.034276383984137244,0.4009587020648967,GRAD,True,Saliency_PTY'>
11,False,0.10833333333333334,0.1110162717368626,0.5004775073746313,GRAD,True,Saliency_PTY'>
12,False,0.25,0.1838486341079001,0.6531600294985251,GRAD,True,Saliency_PTY'>
13,False,0.3958333333333333,0.3826590680770541,0.7441002949852507,GRAD,True,Saliency_PTY'>
14,True,0.275,0.29872191857153396,0.649964970501475,GRAD,True,Saliency_PTY'>
15,False,0.008333333333333333,0.031382652938742546,0.3583130530973452,GRAD,True,Saliency_PTY'>
16,False,0.0,0.027747022169869243,0.36843657817109143,GRAD,True,Saliency_PTY'>
17,False,0.16666666666666666,0.1435963058685864,0.6304175884955753,GRAD,True,Saliency_PTY'>
18,False,0.15416666666666667,0.1548235467639893,0.5698488200589971,GRAD,True,Saliency_PTY'>
19,True,0.22916666666666666,0.17746888959403812,0.6653300147492627,GRAD,True,Saliency_PTY'>
