,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.04081632653061224,0.052736873582777316,0.4449825503117914,GS,True,Saliency_PTY'>
1,False,0.08673469387755102,0.08268220957362217,0.4973914044784581,GS,True,Saliency_PTY'>
2,False,0.08163265306122448,0.07820558748610043,0.49442407171201813,GS,True,Saliency_PTY'>
3,False,0.10714285714285714,0.08796881894699844,0.5172924638605442,GS,True,Saliency_PTY'>
4,False,0.17857142857142858,0.11172451112929581,0.5898326778628119,GS,True,Saliency_PTY'>
5,False,0.14795918367346939,0.11238342717338548,0.6392586982709751,GS,True,Saliency_PTY'>
6,False,0.061224489795918366,0.07557947107088933,0.4873578337585034,GS,True,Saliency_PTY'>
7,False,0.07142857142857142,0.0824486907583761,0.5342527636054422,GS,True,Saliency_PTY'>
8,True,0.14795918367346939,0.0957592694373834,0.554501488095238,GS,True,Saliency_PTY'>
9,False,0.07142857142857142,0.06743488859732878,0.5010739973072562,GS,True,Saliency_PTY'>
10,False,0.09693877551020408,0.08377230422299317,0.5263694019274376,GS,True,Saliency_PTY'>
11,True,0.11224489795918367,0.10088052096345072,0.5578319869614512,GS,True,Saliency_PTY'>
12,False,0.025510204081632654,0.038304531433955125,0.3575170953798186,GS,True,Saliency_PTY'>
13,False,0.07653061224489796,0.06867807270593092,0.4173686401643991,GS,True,Saliency_PTY'>
14,True,0.12755102040816327,0.08602010349108434,0.5310352005385488,GS,True,Saliency_PTY'>
15,False,0.07653061224489796,0.09071547944699727,0.6163880916950113,GS,True,Saliency_PTY'>
16,False,0.05612244897959184,0.06307687249876678,0.43695746527777773,GS,True,Saliency_PTY'>
17,False,0.08163265306122448,0.09046202209695417,0.5750115150226758,GS,True,Saliency_PTY'>
18,True,0.09183673469387756,0.11783264140670391,0.6259632759353742,GS,True,Saliency_PTY'>
19,False,0.02040816326530612,0.04455302243961539,0.4093989158163266,GS,True,Saliency_PTY'>
