,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.825,0.6889322194992185,0.9742293510324482,GRAD,True,Saliency_PTY'>
1,True,0.4625,0.4150749494111967,0.8593049410029501,GRAD,True,Saliency_PTY'>
2,True,0.7625,0.6777664213790461,0.911301622418879,GRAD,True,Saliency_PTY'>
3,False,0.38333333333333336,0.35519975070816323,0.8470538348082596,GRAD,True,Saliency_PTY'>
4,True,0.6791666666666667,0.5987383115708463,0.9303779498525075,GRAD,True,Saliency_PTY'>
5,True,0.7083333333333334,0.5930927767778769,0.9576456489675517,GRAD,True,Saliency_PTY'>
6,True,0.425,0.2877497464143044,0.8136320058997051,GRAD,True,Saliency_PTY'>
7,True,0.6708333333333333,0.7165933261175323,0.927483407079646,GRAD,True,Saliency_PTY'>
8,True,0.7041666666666667,0.6110379279619069,0.9492643805309734,GRAD,True,Saliency_PTY'>
9,False,0.15,0.14260877223493215,0.6283130530973452,GRAD,True,Saliency_PTY'>
10,True,0.4375,0.3123061887744776,0.8576622418879056,GRAD,True,Saliency_PTY'>
11,True,0.6041666666666666,0.45546591036921835,0.8741417772861356,GRAD,True,Saliency_PTY'>
12,True,0.6125,0.5365431671089779,0.9489749262536873,GRAD,True,Saliency_PTY'>
13,True,0.7541666666666667,0.6626636425883261,0.9638882743362832,GRAD,True,Saliency_PTY'>
14,False,0.0,0.00472180220699202,0.6358222713864307,GRAD,True,Saliency_PTY'>
15,False,0.0,0.014385928765865615,0.21924778761061944,GRAD,True,Saliency_PTY'>
16,False,0.041666666666666664,0.08441845173669774,0.5886965339233039,GRAD,True,Saliency_PTY'>
17,True,0.7833333333333333,0.6165820445799709,0.9865376106194691,GRAD,True,Saliency_PTY'>
18,False,0.0,0.013348950921189111,0.21253687315634218,GRAD,True,Saliency_PTY'>
19,True,0.6291666666666667,0.4601050922779309,0.9225589970501475,GRAD,True,Saliency_PTY'>
