,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.4041666666666667,0.14156118014103922,0.78460453539823,authentic_opposing_information,100,TSEvo'>
1,True,0.12083333333333333,0.11610907117815031,0.6237518436578171,authentic_opposing_information,100,TSEvo'>
2,True,0.4666666666666667,0.1606092568058178,0.8811025073746312,authentic_opposing_information,100,TSEvo'>
3,True,0.075,0.049863744430717206,0.25520556784660764,authentic_opposing_information,100,TSEvo'>
4,False,0.020833333333333332,0.07301488696229698,0.346452802359882,authentic_opposing_information,100,TSEvo'>
5,False,0.0125,0.06548666757422245,0.28756452802359883,authentic_opposing_information,100,TSEvo'>
6,False,0.30416666666666664,0.1290673438297542,0.7171128318584071,authentic_opposing_information,100,TSEvo'>
7,True,0.2125,0.12096031956743346,0.6448266961651918,authentic_opposing_information,100,TSEvo'>
8,False,0.016666666666666666,0.07226756073536428,0.3595731932153392,authentic_opposing_information,100,TSEvo'>
9,False,0.07083333333333333,0.07794191917032915,0.4056157817109145,authentic_opposing_information,100,TSEvo'>
10,False,0.008333333333333333,0.06635211853153522,0.3389269911504425,authentic_opposing_information,100,TSEvo'>
11,True,0.05416666666666667,0.04021250749821913,0.20481010324483775,authentic_opposing_information,100,TSEvo'>
12,False,0.2125,0.11852667375585729,0.6453770280235989,authentic_opposing_information,100,TSEvo'>
13,True,0.375,0.1444391157882442,0.7923156342182891,authentic_opposing_information,100,TSEvo'>
14,False,0.16666666666666666,0.11107706379975368,0.6017920353982301,authentic_opposing_information,100,TSEvo'>
15,False,0.2375,0.12469587368322663,0.6941749631268437,authentic_opposing_information,100,TSEvo'>
16,False,0.004166666666666667,0.03572472444635826,0.14425331858407078,authentic_opposing_information,100,TSEvo'>
17,True,0.2916666666666667,0.13030461503994373,0.7122382005899706,authentic_opposing_information,100,TSEvo'>
18,False,0.029166666666666667,0.07643743812514935,0.37773598820059,authentic_opposing_information,100,TSEvo'>
19,False,0.004166666666666667,0.06256305662054981,0.31036965339233036,authentic_opposing_information,100,TSEvo'>
