,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.1125,0.15586099435889697,0.4784738095238096,authentic_opposing_information,100,TSEvo'>
1,False,0.15,0.15916619438484014,0.4900375,authentic_opposing_information,100,TSEvo'>
2,False,0.105,0.13371144781267358,0.40723809523809523,authentic_opposing_information,100,TSEvo'>
3,False,0.26,0.18854420196752994,0.6085630952380953,authentic_opposing_information,100,TSEvo'>
4,True,0.3175,0.20075753596564969,0.6709494047619049,authentic_opposing_information,100,TSEvo'>
5,True,0.1325,0.1600350354476807,0.4952059523809524,authentic_opposing_information,100,TSEvo'>
6,True,0.1675,0.1664016762554341,0.5189994047619048,authentic_opposing_information,100,TSEvo'>
7,True,0.2075,0.19257459828707862,0.6144511904761905,authentic_opposing_information,100,TSEvo'>
8,False,0.285,0.19676251667885072,0.633025,authentic_opposing_information,100,TSEvo'>
9,False,0.13,0.15110523476222384,0.4702928571428571,authentic_opposing_information,100,TSEvo'>
10,False,0.1775,0.17613423161455574,0.5612029761904762,authentic_opposing_information,100,TSEvo'>
11,False,0.14,0.15608042591522248,0.4816452380952381,authentic_opposing_information,100,TSEvo'>
12,False,0.2375,0.1875020035534642,0.5917708333333334,authentic_opposing_information,100,TSEvo'>
13,False,0.335,0.20294091555865262,0.6637738095238095,authentic_opposing_information,100,TSEvo'>
14,True,0.3425,0.21005907931966528,0.6830315476190476,authentic_opposing_information,100,TSEvo'>
15,False,0.2075,0.1902724377496772,0.6110208333333332,authentic_opposing_information,100,TSEvo'>
16,True,0.3175,0.19822615254583045,0.6317047619047619,authentic_opposing_information,100,TSEvo'>
17,False,0.3525,0.21559522567368916,0.7164636904761905,authentic_opposing_information,100,TSEvo'>
18,True,0.375,0.20724811901065543,0.6644851190476191,authentic_opposing_information,100,TSEvo'>
19,False,0.275,0.18184630796424103,0.579369642857143,authentic_opposing_information,100,TSEvo'>
