,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.0,0.007336159600180424,0.2635833333333333,GRAD,True,Saliency_PTY'>
1,False,0.1725,0.22898149809055243,0.5612672619047618,GRAD,True,Saliency_PTY'>
2,False,0.425,0.39446894146101963,0.8185928571428571,GRAD,True,Saliency_PTY'>
3,False,0.25,0.24223600412464802,0.6837244047619048,GRAD,True,Saliency_PTY'>
4,False,0.015,0.027670788469637976,0.5051880952380953,GRAD,True,Saliency_PTY'>
5,True,0.8225,0.7277164658595855,0.9741375,GRAD,True,Saliency_PTY'>
6,False,0.0225,0.007979114075124175,0.40347738095238095,GRAD,True,Saliency_PTY'>
7,False,0.685,0.5965312458065515,0.9026214285714285,GRAD,True,Saliency_PTY'>
8,True,0.6275,0.6147308251217072,0.8664196428571428,GRAD,True,Saliency_PTY'>
9,False,0.0,0.0011642728431166896,0.30136666666666667,GRAD,True,Saliency_PTY'>
10,False,0.0775,0.1042669522292322,0.36142797619047623,GRAD,True,Saliency_PTY'>
11,False,0.1525,0.10513701389340624,0.5358577380952381,GRAD,True,Saliency_PTY'>
12,False,0.0,0.0020881649034675156,0.2336375,GRAD,True,Saliency_PTY'>
13,False,0.225,0.20760722973395893,0.6785482142857142,GRAD,True,Saliency_PTY'>
14,False,0.465,0.45372950652644545,0.8191529761904761,GRAD,True,Saliency_PTY'>
15,False,0.0,0.0007241178514175333,0.3756017857142857,GRAD,True,Saliency_PTY'>
16,False,0.0925,0.011749731208033978,0.6006541666666668,GRAD,True,Saliency_PTY'>
17,False,0.32,0.27388115318269435,0.6137613095238096,GRAD,True,Saliency_PTY'>
18,False,0.1425,0.06160393966019315,0.37637380952380955,GRAD,True,Saliency_PTY'>
19,False,0.0,0.006583973834705789,0.3379803571428572,GRAD,True,Saliency_PTY'>
