,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.5822222222222222,0.14218058885005366,0.8672439560439561,authentic_opposing_information,100,TSEvo'>
1,False,0.0044444444444444444,0.03132050506297808,0.13367716727716727,authentic_opposing_information,100,TSEvo'>
2,True,0.3511111111111111,0.12207418439447754,0.7115858363858365,authentic_opposing_information,100,TSEvo'>
3,False,0.022222222222222223,0.04572501939208706,0.22787301587301587,authentic_opposing_information,100,TSEvo'>
4,False,0.0044444444444444444,0.031060902968670093,0.1315086691086691,authentic_opposing_information,100,TSEvo'>
5,False,0.0,0.02257942199887456,0.10026862026862025,authentic_opposing_information,100,TSEvo'>
6,False,0.0,0.03121665905388969,0.13727570207570208,authentic_opposing_information,100,TSEvo'>
7,True,0.5822222222222222,0.13276663545579503,0.7957421245421246,authentic_opposing_information,100,TSEvo'>
8,True,0.5377777777777778,0.14494935179644014,0.8795057387057388,authentic_opposing_information,100,TSEvo'>
9,True,0.5066666666666667,0.11905910889407774,0.6865152625152625,authentic_opposing_information,100,TSEvo'>
10,False,0.0,0.02359165010445639,0.10265592185592187,authentic_opposing_information,100,TSEvo'>
11,False,0.013333333333333334,0.0329415343836005,0.15073992673992676,authentic_opposing_information,100,TSEvo'>
12,False,0.008888888888888889,0.027942550905690183,0.12786715506715507,authentic_opposing_information,100,TSEvo'>
13,True,0.49777777777777776,0.12768177128148572,0.7518710622710622,authentic_opposing_information,100,TSEvo'>
14,False,0.008888888888888889,0.03689706144709019,0.17297777777777779,authentic_opposing_information,100,TSEvo'>
15,False,0.02666666666666667,0.045382793330412896,0.21747399267399267,authentic_opposing_information,100,TSEvo'>
16,False,0.017777777777777778,0.03640515529014692,0.169570695970696,authentic_opposing_information,100,TSEvo'>
17,False,0.4311111111111111,0.14289502097254986,0.8709909645909646,authentic_opposing_information,100,TSEvo'>
18,True,0.44,0.11706740464138936,0.6723350427350427,authentic_opposing_information,100,TSEvo'>
19,True,0.5555555555555556,0.14463588651847345,0.8763877899877899,authentic_opposing_information,100,TSEvo'>
