,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.2833333333333333,0.1841215337115533,0.7222547935103246,GRAD,True,Saliency_PTY'>
1,False,0.029166666666666667,0.07067190299274471,0.46320980825958696,GRAD,True,Saliency_PTY'>
2,False,0.23333333333333334,0.14665814434854707,0.6213016224188791,GRAD,True,Saliency_PTY'>
3,True,0.09166666666666666,0.09177580141783412,0.4843528761061947,GRAD,True,Saliency_PTY'>
4,False,0.19583333333333333,0.11565109316657393,0.4842560840707965,GRAD,True,Saliency_PTY'>
5,False,0.07083333333333333,0.08182962847334208,0.4551152286135693,GRAD,True,Saliency_PTY'>
6,True,0.31666666666666665,0.1758166493047568,0.6641814159292035,GRAD,True,Saliency_PTY'>
7,False,0.24583333333333332,0.1645558853903433,0.6806747787610619,GRAD,True,Saliency_PTY'>
8,False,0.029166666666666667,0.046265784739337214,0.4214592551622419,GRAD,True,Saliency_PTY'>
9,False,0.041666666666666664,0.07586588901902802,0.47039730825958703,GRAD,True,Saliency_PTY'>
10,False,0.05,0.06857029450214977,0.45484605457227145,GRAD,True,Saliency_PTY'>
11,True,0.2708333333333333,0.24590996263877327,0.5372787610619468,GRAD,True,Saliency_PTY'>
12,True,0.25833333333333336,0.2832076327408671,0.5309199852507375,GRAD,True,Saliency_PTY'>
13,True,0.08333333333333333,0.0884784602247668,0.4486882374631269,GRAD,True,Saliency_PTY'>
14,False,0.05416666666666667,0.06510821103721692,0.4305742994100295,GRAD,True,Saliency_PTY'>
15,False,0.2875,0.1587074115194434,0.6229885693215338,GRAD,True,Saliency_PTY'>
16,False,0.16666666666666666,0.17973840801950652,0.5924917035398231,GRAD,True,Saliency_PTY'>
17,True,0.31666666666666665,0.21235278669347674,0.7392330383480826,GRAD,True,Saliency_PTY'>
18,False,0.08333333333333333,0.08378310158883988,0.44607024336283185,GRAD,True,Saliency_PTY'>
19,False,0.07916666666666666,0.08216028674428057,0.45336559734513276,GRAD,True,Saliency_PTY'>
